time,user,sentiment,text
2/17/15 12:57,jdpletnick,negative,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight
2/17/15 12:52,Lucifer_20,positive,@USAirways that's why u guys are my #1 choice.
2/17/15 12:50,NaomiSheltonDC,positive,@USAirways thanks. _Ÿ˜’
2/17/15 12:47,michael_lepp,negative,@usairways Iâ€™m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck
2/17/15 12:44,TGRunningLady,negative,"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!"
2/17/15 12:42,zachupton,positive,@USAirways how about a drink voucher for the next flight?? #winkwink
2/17/15 12:36,Champa24,positive,@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!
2/17/15 12:32,jjsimonCNN,negative,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse."
2/17/15 12:28,bradlerner,negative,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ;(
2/17/15 12:28,shoobe01,negative,"@usairways Yes. Works in Firefox. 

Can do everything but finish purchase. Button turns gray, never submits. For a couple weeks now."
2/17/15 12:24,rkasold,negative,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.
2/17/15 12:24,33rdn8th,negative,"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight"
2/17/15 12:23,shipge,negative,"@usairways told no gates open at #ORD, needed to wait 20mins. Still waiting after about 4 mins."
2/17/15 12:22,rkasold,negative,@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?
2/17/15 12:22,mikemayo1428,negative,@USAirways still can't get a real person on the phone to book a flight. Ready to just go with #jetblue since they care. #usairwayssucks
2/17/15 12:20,DAngel082,positive,"@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!"
2/17/15 12:14,DomaineD1997,negative,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn
2/17/15 12:12,mdejock,positive,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know
2/17/15 12:11,benjaminspear,negative,@usairways Thx for responding :) When bags came there was mad rush towards end of jetwayâ€”why not just put thru baggage claim?
2/17/15 12:10,mattgarcia901,negative,@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?
2/17/15 12:08,dosydoh,negative,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours
2/17/15 12:08,dosydoh,negative,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part..."
2/17/15 12:06,DropMeAnywhere,neutral,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change"
2/17/15 12:06,mattt1312,negative,@USAirways I had a rep 10 min in who said she couldn't help so transferred me to dividend miles customer service
2/17/15 12:06,davidniu7,positive,@USAirways right on. Up. Up &amp; away âœˆï¸è_ŸŒ_
2/17/15 12:04,mikemayo1428,negative,@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks
2/17/15 12:03,htmella,neutral,@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034
2/17/15 12:03,mattgarcia901,negative,@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?
2/17/15 12:02,DomaineD1997,negative,@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup
2/17/15 12:01,CGrescueswimmer,negative,"@usairways you made us miss our flight, first class now I can't even enter the admirals club.  Not happy  dm me to fix this."
2/17/15 11:54,amorris1116,negative,"@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm"
2/17/15 11:44,_JoeChuck,negative,@USAirways on hold for 2 hours. You know what just keep my money
2/17/15 11:43,jdpletnick,negative,@USAirways charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp; I want 2 reschedule same flight but in July
2/17/15 11:35,rkasold,negative,@USAirways flight 1808 is not leaving at 2:45 because we haven't even begun to board yet. Please update your website ASAP
2/17/15 11:33,j_husucks,negative,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks
2/17/15 11:32,j_husucks,negative,@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2)
2/17/15 11:32,rkasold,negative,@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?
2/17/15 11:31,JenniesMagic,neutral,@USAirways done
2/17/15 11:31,j_husucks,negative,@USAirways @Jack_Kairys your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?
2/17/15 11:29,izzyflan,negative,"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?"
2/17/15 11:24,Dazoulai,negative,@USAirways Thks 4 tip. Seems like a workaround rather than a customer-friendly solution. They should have an easily accessible email.
2/17/15 11:21,zachupton,neutral,@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles
2/17/15 11:17,DaintyKenyan,neutral,@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?
2/17/15 11:13,erickofiejones,positive,@USAirways Thank you so much its been a very stressful day
2/17/15 11:13,liquidfox1,negative,"@USAirways me too. In the future, have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed"
2/17/15 11:10,shoobe01,negative,"@usairways If I could/wanted to call I wouldn't use the internet to make a reservation.

Site won't work on Chrome, on several computers."
2/17/15 11:09,Eagles_SAB,neutral,"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt"
2/17/15 11:09,MsAmanRm103,negative,@USAirways Waiting for my luggage on flight 1923. Is there a delay?
2/17/15 11:04,rkasold,negative,@USAirways will you please update your website with the most current flight status? And update your customer service phone # on @google thx
2/17/15 11:03,GainesJohnson,negative,@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.
2/17/15 11:02,TreyWheelerCEO,positive,@USAirways Absolutely!! The staff was amazing!!
2/17/15 11:01,kpbball41,negative,@USAirways you are horrendous.  Pull your shit together
2/17/15 11:00,htmella,positive,@USAirways Haha - that will indeed be a great day!
2/17/15 10:57,simuLate Flightthis,negative,"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading."
2/17/15 10:56,HelloKansas,negative,@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..
2/17/15 10:55,afioto,negative,@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl
2/17/15 10:55,DAngel082,neutral,@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(
2/17/15 10:50,KristinKlutz,positive,@USAirways thank you! I tried that and they said they didn't have it. Anywhere else to try?
2/17/15 10:49,BlessedEpiphany,negative,@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done
2/17/15 10:47,BlessedEpiphany,negative,"@usairways and @AmericanAir  4 days of Cancelled Flightations, I have driven to 3 airports in 3 different states, spent more on gas than my flight."
2/17/15 10:43,Jack_Kairys,negative,@USAirways then why did my whole team be able to put there carry ons under the plane
2/17/15 10:42,themadhacker13,positive,@USAirways customer service at its finest
2/17/15 10:40,Dazoulai,negative,@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?
2/17/15 10:36,zachupton,neutral,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough
2/17/15 10:36,zachupton,negative,@USAirways please hogs my next flight for me! I'm waiting on a bus to get me off one plane so I can run to the other. It leaves in two min!
2/17/15 10:34,lauras_music,positive,@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :)
2/17/15 10:34,ElaineLibrarian,negative,.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?
2/17/15 10:33,tamajared,negative,@USAirways Don't tell me that. Tell me what I can actually DO to reach someone. I don't mind being put on hold but it won't even do THAT.
2/17/15 10:30,erickofiejones,negative,@USAirways No I missed the funeral so I had to take a train back to Newark
2/17/15 10:28,ewenmilligan,neutral,@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks
2/17/15 10:23,_JoeChuck,negative,@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you
2/17/15 10:22,TreyWheelerCEO,positive,@USAirways â€” I had exceptional service on flight #403 from IND to PHX!!
2/17/15 10:14,sampleonephl,negative,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???
2/17/15 10:09,cnichols9,negative,@USAirways Travelling from pwm to atl on Sunday That flight got Cancelled Flightled and my new flight is Cancelled Flightled and got disconnected when reFlight Booking Problems
2/17/15 10:08,jameypricephoto,negative,"@USAirways I believe you. But in all seriousness, what's an acceptable time I should have this expense on my name that wasn't my fault...."
2/17/15 10:01,ALHphoto,negative,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before
2/17/15 10:00,JKrace45,neutral,@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line. flight scheduled for 1PM
2/17/15 9:58,ALHphoto,negative,@USAirways issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities
2/17/15 9:51,Kyle_Clarke528,negative,@USAirways missing my reservations due to a Cancelled Flightled flight. Make it right by giving me first class tomorrow. Make your customers happy.
2/17/15 9:50,itsjustdoc,negative,"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation"
2/17/15 9:46,Champa24,negative,@USAirways any tips on getting a hotel that your airline won't get for any of us even though we were told that we'd make our flight?
2/17/15 9:38,KristinKlutz,neutral,"@USAirways I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!"
2/17/15 9:37,bradleycfox,neutral,@USAirways will my known traveler no. transfer over from @AmericanAir ? when I check in at t-24 as an AA elite I can get choice seats?
2/17/15 9:33,TaiScott11,negative,@USAirways I booked a flight yesterday but didnt receive an email confirmation and I my dividends number isn't registering. Please help.
2/17/15 9:29,mnardini1,positive,@usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc
2/17/15 9:25,cristalyze,negative,"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10."
2/17/15 9:25,lauras_music,neutral,@USAirways Im researching a flight &amp; noticed a small issue w/class of service between your site &amp; other sites. Could Reservations help me?
2/17/15 9:22,erickofiejones,negative,@USAirways I need someone from management to contact me I was flying to a funeral won't make it now to add to my pain they want me 2 pay
2/17/15 9:20,erickofiejones,negative,@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay
2/17/15 9:19,portugrad,neutral,@USAirways How can I change without penalty and not have to call customer service
2/17/15 9:18,Jamayka,negative,@USAirways when I call it says y'all are too busy and to call back Late Flightr.  this is terrible customer service.  what will you do about it?
2/17/15 9:18,erickofiejones,negative,"@USAirways They charged me for a flight they Cancelled Flightled, unbelievable and unheard of"
2/17/15 9:17,erickofiejones,negative,@USAirways I was completely ripped of by US Airways today never fly this airline  I am contacting my local news
2/17/15 9:17,portugrad,negative,@USAirways I can't believe that you would refer me to a number no one seems to be getting through. Really? I need help ASAP!
2/17/15 9:17,indystevens,negative,@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?
2/17/15 9:16,Dazoulai,negative,@USAirways Why is there no contact email for customer complaints?
2/17/15 9:13,simuLate Flightthis,negative,"@USAirways Now I am probably going to miss my connection in Charlotte, so I will have to drive home for the funeral."
2/17/15 9:13,simuLate Flightthis,negative,"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled."
2/17/15 9:10,ceowens5,negative,@USAirways still crickets from customer service.
2/17/15 9:08,JasonPlizga,neutral,@USAirways flight #3900 fro ORF to PHL.
2/17/15 9:08,AndreybohdanY,negative,"@USAirways 
That is not an excuse to have such a poor website Flight Booking Problems options! My yearly vacation is about to fall through, ubetter do smth!"
2/17/15 9:08,tamajared,negative,@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?
2/17/15 9:05,Kyle_Clarke528,negative,@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke
2/17/15 9:02,DAngel082,negative,@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is
2/17/15 9:00,TullamoreEims,negative,@USAirways This is dating back to Nov. I have been sent back and forth between you and @eDreams_en. It's a disgrace.
2/17/15 9:00,ShiningLghtPE,positive,@USAirways will do. Hoping for a voucher for a future flight #Optimistic
2/17/15 8:58,itsjustdoc,negative,@USAirways I didn't even leave the airport and you sent 2 of my bags to Philadelphia!
2/17/15 8:58,portugrad,negative,@USAirways Thanks for the info but have been trying for over 24hrs and no luck. Flight dep. Today. Need 2 change 2 tomorrow or Thursday
2/17/15 8:57,Jamayka,negative,@USAirways tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures
2/17/15 8:56,itsjustdoc,negative,@USAirways no warm weather hubs means no Mexico for us.  And I can't go anywhere else since you lost my bags. I hope you attempt to rectify
2/17/15 8:56,LucyALloyd,negative,@USAirways No kidding. Oy.
2/17/15 8:56,imayfan,positive,@USAirways thanks
2/17/15 8:55,itsjustdoc,negative,@USAirways thank you for blowing my vacation. Couldn't get me anywhere today to make my reservation and also lost 2 bags of mine!
2/17/15 8:54,AlexRolek,negative,@USAirways been trying to talk with a dividend miles rep for 2 days now. I have been holding for over 2 hours each day. What are my options?
2/17/15 8:54,laura_crom,negative,@USAirways and it still says it's on time on your website btw
2/17/15 8:53,TheTaxDiva,negative,@USAirways your customer service is horrible
2/17/15 8:53,TheTaxDiva,negative,@USAirways I expect something more than telling me to see an agent to rebook my flight...
2/17/15 8:52,TheTaxDiva,negative,@USAirways you have the ability to switch my flight to @AmericanAir but you cannot tell me where my bags are.
2/17/15 8:52,TheTaxDiva,negative,@USAirways I did and it's been a disaster. You had me sitting on the runway only to bring the plane back to the gate smh
2/17/15 8:51,Champa24,negative,@USAirways no we haven't because we've been in the same line at the service desk for an 1hr and 1/2 now in the same spot.
2/17/15 8:51,laura_crom,neutral,"@USAirways on your website and on your boards at Logan it said it was on time, so we went through security and got to the gate (2)"
2/17/15 8:49,laura_crom,negative,@USAirways I got up at 2 am for a 5 am flight from bos to Charlotte which I found was Cancelled Flightled once I got to the gate (1)
2/17/15 8:49,northerninsgr,positive,@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge
2/17/15 8:47,DAngel082,positive,@USAirways  thanks I hope I get to my destination
2/17/15 8:45,DAngel082,negative,@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right
2/17/15 8:44,JasonPlizga,negative,@USAirways How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.
2/17/15 8:43,crshipferling,negative,@USAirways your chairmans phone is down. what other number can i use?
2/17/15 8:41,TheTaxDiva,negative,@USAirways @AmericanAir you make Spirit look like the gem of air travel. You haven't handle this winter storm very well...
2/17/15 8:40,Forsyth_Factor,positive,"@USAirways thanks for the reply, hoping everything is cleared up in Charlotte by Monday"
2/17/15 8:40,jameypricephoto,negative,@USAirways it takes a month?
2/17/15 8:40,juliadavis,negative,"Yes, I filed a report in Atlanta. My bags are in Charlotte, NC. 24 hours Late Flightr and still can't find my luggage ... @USAirways"
2/17/15 8:39,Jack_Kairys,negative,@USAirways it was supposed to be a carry on and in Pittsburgh  coming to Boston it was a carry on
2/17/15 8:39,TullamoreEims,neutral,@USAirways You need to contact me ASAP. #Furious
2/17/15 8:35,DAngel082,negative,@USAirways can't even get on hold to wait to speak to someone-awesome
2/17/15 8:28,CharNewsJunkie,negative,"@USAirways Almost 4 hours and coin now. Understand higher call volume, but this is unacceptable."
2/17/15 8:27,LucyALloyd,negative,. @USAirways It's been Cancelled Flighted. Your SM response is slow.
2/17/15 8:26,DaFuente,negative,"@USAirways Iâ€™ve had my flight Cancelled Flightled twice now, and after 5 minutes of automated questions, the phone just goes to a busy signal. Help?"
2/17/15 8:15,Champa24,negative,@USAirways great job today In ruining 45 people's vacation. Thanks to your incompetent pilot and staff we have all now missed our flights
2/17/15 8:11,Jack_Kairys,negative,@USAirways your service has been awful in Boston and I had to pay 25 extra dollars than I was supposed too I am very dissatisfied #mad
2/17/15 7:50,sankeshw,negative,"@USAirways we are on the 2pm flight FLL to PHL and then connection to MAN. However, with the delays we might miss it. Can we go earlier?"
2/17/15 7:40,CharNewsJunkie,negative,@USAirways I have been on hold with your Gold reservations line for OVER 3 HOURS now. Flight Cancelled Flightled. Trying to rebook.
2/17/15 6:52,MarkKersten,negative,.@USAirways we have no choice but to pay another $50 to go to the airport in the hopes that we will be treated better by a rep.
2/17/15 5:38,DonnyYardas,negative,@USAirways reservations had me on hold for 2 hours only to hang up...smh _Ÿ˜•
2/17/15 5:04,sevnthstar,negative,@USAirways @AmericanAir How r u supposed to change flights when u can't get thru to reservations? #OneHourOnHold
2/17/15 3:14,ashenfaced,neutral,@USAirways how's us 1797 looking today?
2/24/15 11:44,SweeLoTmac,negative,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless
2/24/15 11:43,LancasterPattie,neutral,@AmericanAir we've already made other arrangements ourselves.
2/24/15 11:43,ELLLORRAC,negative,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.
2/24/15 11:43,SweeLoTmac,negative,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?
2/24/15 11:41,LauraMolito,negative,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal"
2/24/15 11:40,barbararwill,negative,"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible."
2/24/15 11:40,Bossman1908,negative,"@AmericanAir sorry so Late Flight, responded to your DM."
2/24/15 11:40,bharris77,positive,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today."
2/24/15 11:38,TheTPVshow,negative,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers"
2/24/15 11:38,banderson_1978,negative,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW
2/24/15 11:37,gjeaviation,neutral,@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr
2/24/15 11:37,TheTPVshow,negative,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface"
2/24/15 11:37,sammy575,neutral,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx"
2/24/15 11:36,HollyKinnamon,negative,@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.
2/24/15 11:36,CathiKingWarren,negative,@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?
2/24/15 11:32,penyu1818,neutral,"@AmericanAir DM the locator code, thanks."
2/24/15 11:32,jamucsb,positive,@AmericanAir thank you!
2/24/15 11:32,TheOnlyJasonS,negative,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest"
2/24/15 11:31,drhavoc,negative,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX
2/24/15 11:31,Chandrafaythe,neutral,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked."
2/24/15 11:29,AesaGaming,neutral,@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(
2/24/15 11:29,ImBillNichols,negative,@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing
2/24/15 11:26,coquichick,negative,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?
2/24/15 11:24,trentgillaspie,neutral,.@AmericanAir just disappointed with the Flight Booking Problems process and addâ€™l fees to sit together on a more crowded flight. Not impressed so far :-/.
2/24/15 11:20,JohnMHaaland,positive,@AmericanAir thanks
2/24/15 11:19,PBSamson,negative,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating
2/24/15 11:19,FinEdChat,neutral,@AmericanAir I did
2/24/15 11:17,skgiffard,negative,.@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.
2/24/15 11:17,JoBarredaV,negative,@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr
2/24/15 11:15,LancasterPattie,negative,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous."
2/24/15 11:12,dcathomedad,positive,@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?
2/24/15 11:12,pokecrastinator,neutral,"@AmericanAir Thank you, you too!"
2/24/15 11:12,Qwhocooks,neutral,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6
2/24/15 11:10,COVRTER,positive,"@AmericanAir Great, thanks. Followed."
2/24/15 11:08,Mtts28,positive,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!
2/24/15 11:06,law_econ,negative,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.
2/24/15 11:06,SusieBarre,positive,@AmericanAir got another flight. Thanks you
2/24/15 11:06,chrissieward71,neutral,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP
2/24/15 11:06,denismishin,negative,"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?"
2/24/15 11:05,djjohnpayne,negative,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah."
2/24/15 11:04,ThisIsKari,positive,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol _Ÿ˜ƒ
2/24/15 11:04,ELLLORRAC,negative,@AmericanAir still waiting for a flight... I should get my money back
2/24/15 11:01,jkordyback,negative,@AmericanAir I Cancelled Flighted my flight. I really donâ€™t need this much trouble.
2/24/15 11:01,Andrew_Wasila,negative,"â€œ@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?â€ù SMA"
2/24/15 11:01,penyu1818,neutral,"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks."
2/24/15 10:59,rakugojon,positive,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.
2/24/15 10:59,aaronmsantos,negative,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.
2/24/15 10:59,lilirr,negative,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!"
2/24/15 10:58,AesaGaming,negative,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?
2/24/15 10:57,TheVirtualJosh,positive,"@AmericanAir yes yes yes,so glad to be headed home!"
2/24/15 10:55,ferraro__rocher,negative,@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now
2/24/15 10:55,MeeestarCoke,positive,@AmericanAir thanks!!
2/24/15 10:54,THE_amandajean,positive,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx
2/24/15 10:53,HollyKinnamon,negative,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped
2/24/15 10:52,barbararwill,negative,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...
2/24/15 10:45,idk_but_youtube,neutral,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?
2/24/15 10:42,alicizzle,negative,@AmericanAir narrowly made standby...lots of snags this trip!
2/24/15 10:41,pbpinftworth,neutral,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus)
2/24/15 10:37,JesicaLSantos,negative,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal."
2/24/15 10:36,mpresdenver,positive,@AmericanAir thanks so much!
2/24/15 10:33,saianel,positive,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same"
2/24/15 10:33,SusieBarre,negative,@AmericanAir I need a flight out tonight. Isn't there anything else?
2/24/15 10:33,oobunillaoo,positive,@AmericanAir thank you for the confirmation.
2/24/15 10:32,PBSamson,negative,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback"
2/24/15 10:31,waynebevan,neutral,@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement
2/24/15 10:28,brownsrock,negative,@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.
2/24/15 10:27,jkordyback,negative,@AmericanAir â€œInconvenientâ€ù is such a convenient word.
2/24/15 10:24,jacquelinewins6,negative,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag."
2/24/15 10:24,aaronmsantos,negative,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful"
2/24/15 10:22,jacquelinewins6,negative,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this."
2/24/15 10:22,THE_amandajean,negative,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed
2/24/15 10:20,IoanGil,neutral,@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW
2/24/15 10:19,djjohnpayne,negative,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm
2/24/15 10:11,pokecrastinator,positive,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.
2/24/15 10:10,sammy575,neutral,@AmericanAir what's the status of flight 1357 out of sju?
2/24/15 10:09,mmanny,neutral,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't."
2/24/15 10:09,BartonDVM,negative,"@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican"
2/24/15 10:08,chagaga2013,negative,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir
2/24/15 10:07,chagaga2013,negative,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take
2/24/15 10:06,chagaga2013,negative,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them
2/24/15 10:05,pbpinftworth,neutral,@americanair Yes to the iOS. I'm running iOS 8.1.3
